model,acc,time,batch_size,max_memory_usage,mean_power_consumption
11,0.7578947368421053,1.7593495845794678,1,2955.46484375,40.705
11,0.7578947368421053,1.1662518978118896,4,2910.5390625,36.05533333333333
11,0.7578947368421053,1.1376655101776123,8,2940.5859375,34.44958333333333
11,0.7578947368421053,1.0871822834014893,16,2954.984375,33.947
11,0.7578947368421053,1.0076446533203125,32,2932.41015625,33.09663636363637
12,0.7894736842105263,1.4604434967041016,1,2909.59375,37.985833333333325
12,0.7894736842105263,1.0741639137268066,4,2923.87890625,30.74709090909091
12,0.7894736842105263,1.0031917095184326,8,2928.046875,31.025272727272725
12,0.7894736842105263,0.9929213523864746,16,2944.79296875,31.71290909090909
12,0.7894736842105263,0.9568228721618652,32,2937.89453125,31.657090909090904
0,0.7157894736842105,0.994148015975952,1,2914.5859375,32.094454545454546
0,0.7157894736842105,0.8831496238708496,4,2930.61328125,31.2326
0,0.7157894736842105,0.8863775730133057,8,2931.72265625,30.171545454545456
0,0.7157894736842105,0.8467895984649658,16,2926.39453125,29.6393
0,0.7157894736842105,0.829124927520752,32,2914.16015625,32.5034
1,0.7684210526315789,1.1600258350372314,1,2919.34765625,33.508
1,0.7684210526315789,0.9530508518218994,4,2930.99609375,31.27581818181818
1,0.7684210526315789,0.9113938808441162,8,2932.1484375,31.50045454545455
1,0.7684210526315789,0.8849930763244629,16,2907.40234375,31.04972727272727
1,0.7684210526315789,0.8554503917694092,32,2916.8984375,31.782636363636367
2,0.8,1.329684495925903,1,2926.5625,34.74966666666667
2,0.8,1.0443317890167236,4,2928.359375,32.04545454545455
2,0.8,1.002479076385498,8,2925.4921875,33.38190909090908
2,0.8,0.973529815673828,16,2936.18359375,34.297363636363634
2,0.8,0.9437599182128906,32,2947.28125,33.658272727272724
3,0.7684210526315789,1.829524040222168,1,2936.875,38.83907142857142
3,0.7684210526315789,1.1755774021148682,4,2946.66796875,33.51725
3,0.7684210526315789,1.1377205848693848,8,2963.828125,34.277249999999995
3,0.7684210526315789,1.079289197921753,16,2962.12109375,35.3485
3,0.7684210526315789,1.0353858470916748,32,2946.234375,34.02166666666667
4,0.8105263157894737,2.277092218399048,1,2963.109375,39.650333333333336
4,0.8105263157894737,1.323233127593994,4,2956.6875,33.77776923076922
4,0.8105263157894737,1.2451512813568115,8,2969.16015625,37.21969230769231
4,0.8105263157894737,1.2011799812316897,16,2979.5625,36.22015384615384
4,0.8105263157894737,1.151960849761963,32,2967.96484375,35.65284615384616
5,0.7473684210526316,1.2516422271728516,1,2899.7265625,32.810909090909085
5,0.7473684210526316,0.9454724788665771,4,2902.24609375,31.161
5,0.7473684210526316,0.8905212879180908,8,2904.984375,30.662800000000004
5,0.7473684210526316,0.8733401298522949,16,2913.33984375,32.3061
5,0.7473684210526316,0.8527674674987793,32,2911.0546875,30.9719
6,0.7263157894736842,1.257788896560669,1,2906.4296875,32.43645454545455
6,0.7263157894736842,0.9622476100921632,4,2901.95703125,31.953
6,0.7263157894736842,0.918882131576538,8,2912.84375,30.86163636363636
6,0.7263157894736842,0.8820831775665283,16,2921.0625,29.800600000000003
6,0.7263157894736842,0.8855071067810059,32,2902.1328125,32.4428
7,0.7473684210526316,1.3466925621032717,1,2905.53125,31.16936363636363
7,0.7473684210526316,0.9958462715148926,4,2913.890625,30.554
7,0.7473684210526316,0.9240357875823976,8,2919.04296875,33.15627272727273
7,0.7473684210526316,0.8974952697753906,16,2923.7578125,28.483600000000003
7,0.7473684210526316,0.8831017017364502,32,2913.65625,30.1062
8,0.7789473684210526,1.508223056793213,1,2890.5625,33.228583333333326
8,0.7789473684210526,1.0464603900909424,4,2927.375,31.69481818181819
8,0.7789473684210526,0.951470136642456,8,2914.23828125,32.56545454545455
8,0.7789473684210526,0.9225921630859376,16,2919.453125,31.203818181818185
8,0.7789473684210526,0.8922274112701416,32,2925.51953125,30.89172727272727
9,0.8421052631578947,1.927046775817871,1,2921.26953125,31.876461538461538
9,0.8421052631578947,1.1909122467041016,4,2947.828125,37.20216666666668
9,0.8421052631578947,1.146770477294922,8,2939.19140625,37.01383333333334
9,0.8421052631578947,1.1038894653320312,16,2949.28515625,36.001416666666664
9,0.8421052631578947,1.0588314533233645,32,2920.5234375,33.01909090909091
10,0.8631578947368421,4.723107099533081,1,2970.05859375,70.04495454545453
10,0.8631578947368421,4.575973749160767,4,2954.8984375,70.20040909090909
10,0.8631578947368421,4.474631071090698,8,2952.37109375,68.2247142857143
10,0.8631578947368421,4.404303312301636,16,2950.3125,72.68161904761904
10,0.8631578947368421,4.428752422332764,32,2982.97265625,70.92478260869566
11,0.7578947368421053,1.7549200057983398,1,2937.375,38.60384615384615
11,0.7578947368421053,1.175121545791626,4,2963.13671875,34.118
11,0.7578947368421053,1.1257081031799316,8,2931.9609375,36.504583333333336
11,0.7578947368421053,1.074049949645996,16,2936.44140625,33.63254545454546
11,0.7578947368421053,1.0139822959899902,32,2956.12109375,34.86490909090909
12,0.7894736842105263,1.4385318756103516,1,2947.20703125,35.193416666666664
12,0.7894736842105263,1.0738306045532229,4,2934.015625,31.041
12,0.7894736842105263,0.9997835159301758,8,2927.26171875,31.75663636363636
12,0.7894736842105263,0.9855184555053712,16,2952.2890625,31.467
12,0.7894736842105263,0.9602947235107422,32,2964.4296875,31.030500000000007
0,0.7157894736842105,0.9987947940826416,1,2913.8203125,34.394090909090906
0,0.7157894736842105,0.8901510238647461,4,2938.94140625,30.0151
0,0.7157894736842105,0.8655786514282227,8,2906.51171875,32.047900000000006
0,0.7157894736842105,0.8474791049957275,16,2924.5390625,30.2648
0,0.7157894736842105,0.8287739753723145,32,2911.96875,32.6688
1,0.7684210526315789,1.147289752960205,1,2919.44140625,31.926181818181817
1,0.7684210526315789,0.9332480430603028,4,2911.3359375,34.21518181818182
1,0.7684210526315789,0.8987827301025391,8,2925.16015625,32.79909090909091
1,0.7684210526315789,0.8841903209686279,16,2928.72265625,31.149636363636365
1,0.7684210526315789,0.874089241027832,32,2925.94140625,29.603181818181824
2,0.8,1.323115587234497,1,2928.6015625,33.65883333333333
2,0.8,1.053992509841919,4,2943.42578125,33.29236363636364
2,0.8,1.0080585479736328,8,2932.5859375,34.73772727272726
2,0.8,0.9747593402862548,16,2928.0859375,32.60254545454546
2,0.8,0.9313585758209229,32,2938.6953125,35.307181818181824
3,0.7684210526315789,1.8283615112304688,1,2946.03125,38.30164285714285
3,0.7684210526315789,1.170870304107666,4,2949.7734375,34.00661538461539
3,0.7684210526315789,1.123180866241455,8,2944.0078125,33.49566666666667
3,0.7684210526315789,1.0811669826507568,16,2949.609375,34.7325
3,0.7684210526315789,1.0422682762145996,32,2943.96875,34.861
4,0.8105263157894737,2.303295612335205,1,2958.71875,39.8768
4,0.8105263157894737,1.305128574371338,4,2965.6953125,37.40492307692308
4,0.8105263157894737,1.2415776252746582,8,2964.359375,37.870769230769234
4,0.8105263157894737,1.2009055614471436,16,2962.94140625,36.40338461538462
4,0.8105263157894737,1.1515893936157229,32,2930.66015625,34.80815384615385
5,0.7473684210526316,1.2487928867340088,1,2907.9375,32.21627272727273
5,0.7473684210526316,0.943871021270752,4,2907.08984375,22.3335
7,0.7473684210526316,1.00925612449646,4,2903.21875,30.39618181818181
7,0.7473684210526316,0.9362905025482178,8,2893.10546875,30.67236363636363
7,0.7473684210526316,0.9050428867340088,16,2909.9765625,29.8702
7,0.7473684210526316,0.8864831924438477,32,2925.99609375,31.8945
8,0.7789473684210526,1.5077245235443115,1,2901.55859375,31.269166666666667
8,0.7789473684210526,1.0531091690063477,4,2909.69921875,28.93063636363636
8,0.7789473684210526,0.9523324966430664,8,2949.265625,30.40218181818182
8,0.7789473684210526,0.9271807670593262,16,2928.13671875,31.547636363636368
8,0.7789473684210526,0.8965053558349609,32,2925.24609375,31.291181818181823
9,0.8421052631578947,1.9274897575378416,1,2944.62890625,33.105538461538465
9,0.8421052631578947,1.211076736450195,4,2947.45703125,35.96458333333333
9,0.8421052631578947,1.146991729736328,8,2938.296875,35.53458333333333
9,0.8421052631578947,1.0917959213256836,16,2928.4453125,36.19558333333333
9,0.8421052631578947,1.059920310974121,32,2928.3046875,36.029
10,0.8631578947368421,4.735533714294434,1,2949.71875,69.70163636363637
10,0.8631578947368421,4.571397066116333,4,2964.5,69.63152380952383
10,0.8631578947368421,4.452588081359863,8,2957.8359375,71.29780952380952
10,0.8631578947368421,4.402532339096069,16,2962.94140625,71.36328571428574
10,0.8631578947368421,4.431235313415527,32,2988.125,71.80180952380952
11,0.7578947368421053,1.7755248546600342,1,2950.08203125,40.263692307692295
11,0.7578947368421053,1.1662020683288574,4,2954.1171875,36.03391666666666
11,0.7578947368421053,1.1306674480438232,8,2946.60546875,34.58925
11,0.7578947368421053,1.0822007656097412,16,2945.94921875,32.865
11,0.7578947368421053,1.0118427276611328,32,2948.515625,35.91225
12,0.7894736842105263,1.4592814445495603,1,2930.9296875,32.97766666666667
12,0.7894736842105263,1.0745623111724854,4,2946.7734375,31.534909090909093
12,0.7894736842105263,0.9994943141937256,8,2952.73828125,30.9847
12,0.7894736842105263,0.9730989933013916,16,2918.265625,33.0586
12,0.7894736842105263,0.954371452331543,32,2934.625,31.331
0,0.7157894736842105,0.9904959201812744,1,2905.15234375,31.08872727272728
0,0.7157894736842105,0.8802189826965332,4,2901.50390625,30.306899999999995
0,0.7157894736842105,0.8651101589202881,8,2935.078125,32.587500000000006
0,0.7157894736842105,0.8572397232055664,16,2919.04296875,30.5833
0,0.7157894736842105,0.8341629505157471,32,2913.1328125,33.050799999999995
1,0.7684210526315789,1.146944522857666,1,2923.94921875,32.70309090909091
1,0.7684210526315789,0.9342937469482422,4,2926.97265625,34.58236363636363
1,0.7684210526315789,0.914619207382202,8,2922.07421875,31.385727272727262
1,0.7684210526315789,0.8855128288269043,16,2924.77734375,31.68172727272727
1,0.7684210526315789,0.8578205108642578,32,2951.82421875,31.055636363636367
2,0.8,1.329573392868042,1,2922.98046875,34.02758333333333
2,0.8,1.044849157333374,4,2931.9375,32.01618181818182
2,0.8,1.0107285976409912,8,2922.95703125,33.13927272727273
2,0.8,0.972654104232788,16,2916.78125,33.48972727272727
2,0.8,0.9348258972167968,32,2938.9921875,33.02736363636363
3,0.7684210526315789,1.8183369636535645,1,2935.953125,38.48657142857143
3,0.7684210526315789,1.1696937084197998,4,2924.3984375,32.72558333333334
3,0.7684210526315789,1.140916347503662,8,2961.76171875,35.147083333333335
3,0.7684210526315789,1.0784883499145508,16,2948.34375,33.914750000000005
3,0.7684210526315789,1.048738718032837,32,2957.671875,35.54258333333333
4,0.8105263157894737,2.29154372215271,1,2980.5078125,39.58746666666666
4,0.8105263157894737,1.3086872100830078,4,2961.73828125,35.12353846153846
4,0.8105263157894737,1.2362995147705078,8,2957.4140625,37.14615384615384
4,0.8105263157894737,1.1897575855255127,16,2972.65625,36.730384615384615
4,0.8105263157894737,1.167060613632202,32,2952.98828125,37.46307692307692
5,0.7473684210526316,1.2604939937591553,1,2893.828125,32.87654545454546
5,0.7473684210526316,0.9410021305084229,4,2907.67578125,32.0678
5,0.7473684210526316,0.8814792633056641,8,2882.07421875,30.8984
5,0.7473684210526316,0.8749639987945557,16,2910.734375,32.6041
5,0.7473684210526316,0.8493640422821045,32,2905.5078125,30.3502
6,0.7263157894736842,1.2565653324127195,1,2901.93359375,32.382090909090905
6,0.7263157894736842,0.9606897830963136,4,2898.50390625,28.086900000000004
6,0.7263157894736842,0.9082729816436768,8,2909.82421875,30.919090909090905
6,0.7263157894736842,0.8872430324554443,16,2915.72265625,30.221799999999995
6,0.7263157894736842,0.8646414279937744,32,2912.578125,28.3716
7,0.7473684210526316,1.347113847732544,1,2926.6328125,31.219909090909088
7,0.7473684210526316,1.0024678707122805,4,2933.96875,31.068400000000004
7,0.7473684210526316,0.9308853149414062,8,2946.12890625,28.6646
7,0.7473684210526316,0.898632287979126,16,2930.91015625,31.2032
7,0.7473684210526316,0.8820323944091797,32,2910.81640625,28.78100000000001
8,0.7789473684210526,1.5107848644256592,1,2916.83984375,32.850583333333326
8,0.7789473684210526,1.0421342849731443,4,2925.609375,30.871
8,0.7789473684210526,0.9481804370880128,8,2929.60546875,30.68327272727273
8,0.7789473684210526,0.9240965843200684,16,2914.73046875,31.56081818181818
8,0.7789473684210526,0.8965935707092285,32,2923.703125,31.60372727272728
9,0.8421052631578947,1.9477550983428955,1,2912.3046875,33.88069230769231
9,0.8421052631578947,1.1937437057495115,4,2919.9140625,37.060333333333325
9,0.8421052631578947,1.1484689712524414,8,2946.55859375,36.434916666666666
9,0.8421052631578947,1.0903518199920654,16,2922.51171875,35.775333333333336
9,0.8421052631578947,1.0451505184173584,32,2921.41015625,36.09733333333333
10,0.8631578947368421,4.7262122631073,1,2983.84765625,69.21945454545455
10,0.8631578947368421,4.581811428070068,4,2973.69921875,70.45157142857144
10,0.8631578947368421,4.466065406799316,8,2965.91015625,71.61909523809524
10,0.8631578947368421,4.413578271865845,16,2979.890625,70.43199999999999
10,0.8631578947368421,4.434595584869385,32,2956.0234375,73.4322380952381
11,0.7578947368421053,1.770518779754639,1,2928.98046875,41.46953846153846
11,0.7578947368421053,1.1711513996124268,4,2935.8671875,36.56616666666667
11,0.7578947368421053,1.1368489265441897,8,2931.61328125,35.775416666666665
11,0.7578947368421053,1.0712013244628906,16,2945.61328125,32.952636363636366
11,0.7578947368421053,1.0001230239868164,32,2945.9375,36.4335
12,0.7894736842105263,1.446042776107788,1,2944.52734375,33.41675
12,0.7894736842105263,1.0672354698181152,4,2928.65625,30.998272727272727
12,0.7894736842105263,0.9919896125793456,8,2917.95703125,31.144454545454547
12,0.7894736842105263,0.979555606842041,16,2922.99609375,30.7909
12,0.7894736842105263,0.9511170387268066,32,2929.1796875,33.842
0,0.7157894736842105,0.9895451068878174,1,2926.3125,30.581909090909093
0,0.7157894736842105,0.8889384269714355,4,2938.86328125,31.744545454545456
0,0.7157894736842105,0.8594887256622314,8,2904.05859375,30.5699
0,0.7157894736842105,0.8588309288024902,16,2919.578125,32.9812
0,0.7157894736842105,0.8399429321289062,32,2916.27734375,34.2975
1,0.7684210526315789,1.150763988494873,1,2916.59375,30.64718181818182
1,0.7684210526315789,0.9361155033111572,4,2902.9921875,33.65954545454545
1,0.7684210526315789,0.9140222072601318,8,2916.4921875,32.25990909090909
1,0.7684210526315789,0.901221513748169,16,2917.98046875,31.704272727272727
1,0.7684210526315789,0.8582959175109863,32,2919.953125,32.58927272727273
2,0.8,1.3267357349395752,1,2900.671875,33.86033333333334
2,0.8,1.0446031093597412,4,2919.421875,32.63372727272727
2,0.8,1.0170793533325195,8,2942.546875,33.86809090909091
2,0.8,0.9730517864227296,16,2913.828125,34.5649090909091
2,0.8,0.9278104305267334,32,2911.98046875,34.13018181818182
3,0.7684210526315789,1.800755262374878,1,2930.078125,35.97338461538462
3,0.7684210526315789,1.1821074485778809,4,2943.99609375,35.89433333333334
3,0.7684210526315789,1.1145901679992676,8,2921.3515625,34.996833333333335
3,0.7684210526315789,1.0860722064971924,16,2953.953125,34.49333333333333
3,0.7684210526315789,1.0549726486206057,32,2941.69921875,34.24400000000001
4,0.8105263157894737,2.357260227203369,1,2976.171875,39.80953333333333
4,0.8105263157894737,1.3154866695404053,4,2948.46484375,36.00923076923077
4,0.8105263157894737,1.233400583267212,8,2960.44140625,36.80884615384616
4,0.8105263157894737,1.1910958290100098,16,2974.33203125,37.169384615384615
4,0.8105263157894737,1.1653566360473633,32,2947.578125,34.392500000000005
5,0.7473684210526316,1.2655014991760254,1,2923.95703125,34.15990909090909
5,0.7473684210526316,0.9489986896514891,4,2901.78125,30.0745
5,0.7473684210526316,0.8876175880432129,8,2902.4765625,31.9629
5,0.7473684210526316,0.8657834529876709,16,2899.30078125,30.6511
5,0.7473684210526316,0.8549721240997314,32,2899.984375,32.76440000000001
6,0.7263157894736842,1.2704389095306396,1,2932.09765625,31.66681818181818
6,0.7263157894736842,0.9661288261413574,4,2909.4609375,29.8696
6,0.7263157894736842,0.915212869644165,8,2923.7109375,31.730200000000004
6,0.7263157894736842,0.894625186920166,16,2912.33984375,30.2764
6,0.7263157894736842,0.8745617866516113,32,2902.84765625,28.221300000000003
7,0.7473684210526316,1.3494830131530762,1,2903.65625,31.325
7,0.7473684210526316,0.9959368705749512,4,2907.43359375,30.643300000000004
7,0.7473684210526316,0.9241931438446044,8,2897.89453125,32.449
7,0.7473684210526316,0.8968632221221924,16,2924.0078125,30.594
7,0.7473684210526316,0.8858416080474854,32,2924.12890625,28.5448
8,0.7789473684210526,1.502065658569336,1,2913.96875,32.259750000000004
8,0.7789473684210526,1.0352883338928225,4,2923.6953125,31.099090909090908
8,0.7789473684210526,0.952791690826416,8,2932.6796875,30.502909090909085
8,0.7789473684210526,0.9245102405548096,16,2910.09375,33.95345454545455
8,0.7789473684210526,0.901374578475952,32,2921.2890625,31.613727272727274
9,0.8421052631578947,1.958895206451416,1,2910.8359375,33.29261538461539
9,0.8421052631578947,1.2093510627746582,4,2936.47265625,35.84825
9,0.8421052631578947,1.1494412422180176,8,2929.359375,35.82233333333333
9,0.8421052631578947,1.1025447845458984,16,2925.375,35.58708333333333
9,0.8421052631578947,1.0416922569274902,32,2919.09765625,34.420818181818184
10,0.8631578947368421,4.730683088302612,1,2978.55078125,70.71368181818181
10,0.8631578947368421,4.5696120262146,4,2978.76171875,70.10081818181817
10,0.8631578947368421,4.463479280471802,8,2972.90234375,69.5309090909091
10,0.8631578947368421,4.406653165817261,16,2965.640625,70.85561904761906
10,0.8631578947368421,4.422169923782349,32,3007.50390625,73.59314285714284
11,0.7578947368421053,1.789893627166748,1,2948.89453125,40.66092307692308
11,0.7578947368421053,1.167787790298462,4,2952.3671875,36.20216666666666
11,0.7578947368421053,1.114337921142578,8,2940.3984375,35.46425
11,0.7578947368421053,1.0828282833099363,16,2957.70703125,32.695181818181815
11,0.7578947368421053,1.0033705234527588,32,2944.53125,35.95009090909091
12,0.7894736842105263,1.4203698635101318,1,2931.16796875,36.274
12,0.7894736842105263,1.0614900588989258,4,2933.19921875,32.18481818181818
12,0.7894736842105263,0.9973769187927246,8,2937.625,31.8006
12,0.7894736842105263,0.9854450225830078,16,2925.359375,31.24154545454546
12,0.7894736842105263,0.9549856185913086,32,2931.83984375,30.4095
0,0.7157894736842105,0.9915158748626708,1,2927.3359375,33.53945454545455
0,0.7157894736842105,0.8913624286651611,4,2932.02734375,29.7793
0,0.7157894736842105,0.872694730758667,8,2944.01953125,31.73463636363636
0,0.7157894736842105,0.8600821495056152,16,2930.13671875,27.2934
0,0.7157894736842105,0.8508379459381104,32,2932.70703125,29.49
1,0.7684210526315789,1.1376681327819824,1,2918.69921875,37.605916666666666
1,0.7684210526315789,0.9328408241271972,4,2909.35546875,31.783818181818184
1,0.7684210526315789,0.914142608642578,8,2940.109375,32.43272727272727
1,0.7684210526315789,0.8817563056945801,16,2921.60546875,33.164
1,0.7684210526315789,0.8579130172729492,32,2904.421875,29.14709090909091
2,0.8,1.3295035362243652,1,2922.77734375,33.87341666666667
2,0.8,1.0373244285583496,4,2927.55859375,34.83808333333333
2,0.8,1.007995843887329,8,2947.84765625,32.08554545454545
2,0.8,0.9680051803588868,16,2925.640625,33.146181818181816
2,0.8,0.9313199520111084,32,2929.68359375,36.41672727272728
3,0.7684210526315789,1.7975645065307615,1,2956.8359375,37.72471428571429
3,0.7684210526315789,1.1861622333526611,4,2949.78125,31.98866666666667
3,0.7684210526315789,1.122840404510498,8,2941.9375,35.52075
3,0.7684210526315789,1.0875778198242188,16,2962.1953125,34.34083333333333
3,0.7684210526315789,1.032742977142334,32,2942.98828125,36.08825
4,0.8105263157894737,2.287150859832764,1,2955.67578125,39.96213333333333
4,0.8105263157894737,1.3069863319396973,4,2937.17578125,36.33669230769231
4,0.8105263157894737,1.2375314235687256,8,2960.58984375,37.01976923076923
4,0.8105263157894737,1.1881113052368164,16,2955.18359375,37.57961538461539
4,0.8105263157894737,1.144702434539795,32,2955.375,33.93383333333333
5,0.7473684210526316,1.2422709465026855,1,2909.96875,34.00545454545454
5,0.7473684210526316,0.9495058059692384,4,2936.65234375,29.8935
5,0.7473684210526316,0.8905060291290283,8,2924.11328125,31.598800000000004
5,0.7473684210526316,0.8760297298431396,16,2892.81640625,29.902
5,0.7473684210526316,0.8493618965148926,32,2910.91015625,31.8571
6,0.7263157894736842,1.2550668716430664,1,2918.890625,31.02936363636364
6,0.7263157894736842,0.970203161239624,4,2915.51171875,29.9122
6,0.7263157894736842,0.9135875701904296,8,2922.6484375,31.616900000000005
6,0.7263157894736842,0.8820738792419434,16,2910.84765625,29.7562
6,0.7263157894736842,0.8792695999145508,32,2934.25390625,28.522400000000005
7,0.7473684210526316,1.352338790893555,1,2928.8125,31.314000000000007
7,0.7473684210526316,0.9975850582122804,4,2898.2265625,30.6738
7,0.7473684210526316,0.9279420375823976,8,2921.41015625,29.0843
7,0.7473684210526316,0.9002535343170166,16,2910.41796875,31.3714
7,0.7473684210526316,0.8782896995544434,32,2940.39453125,29.3162
8,0.7789473684210526,1.5029876232147217,1,2915.5078125,33.21407142857144
8,0.7789473684210526,1.033531665802002,4,2911.2890625,30.855181818181816
8,0.7789473684210526,0.9534409046173096,8,2920.52734375,31.765
8,0.7789473684210526,0.9225754737854004,16,2937.375,33.19572727272727
8,0.7789473684210526,0.8993744850158691,32,2930.24609375,31.42718181818182
9,0.8421052631578947,1.9172568321228027,1,2934.51171875,33.945076923076925
9,0.8421052631578947,1.1962661743164062,4,2933.47265625,35.84483333333333
9,0.8421052631578947,1.156766414642334,8,2935.67578125,35.70375
9,0.8421052631578947,1.097257137298584,16,2939.15234375,34.591249999999995
9,0.8421052631578947,1.0499610900878906,32,2914.3046875,36.31766666666668
10,0.8631578947368421,4.73051118850708,1,2960.70703125,70.0599090909091
10,0.8631578947368421,4.5798773765563965,4,2982.0234375,70.57604545454545
10,0.8631578947368421,4.454879522323608,8,2990.4140625,69.61113636363638
10,0.8631578947368421,4.425889015197754,16,2998.4609375,70.45276190476191
10,0.8631578947368421,4.42131495475769,32,2971.78125,72.93990476190476
11,0.7578947368421053,1.7647013664245603,1,2915.27734375,41.64215384615385
11,0.7578947368421053,1.1680972576141355,4,2938.796875,34.29691666666667
11,0.7578947368421053,1.1213924884796145,8,2945.72265625,35.833666666666666
11,0.7578947368421053,1.0804264545440674,16,2950.4375,35.03575
11,0.7578947368421053,1.0047721862792969,32,2948.2578125,33.77091666666667
12,0.7894736842105263,1.4454915523529053,1,2910.28125,33.567499999999995
12,0.7894736842105263,1.073242425918579,4,2937.20703125,30.03409090909091
12,0.7894736842105263,1.0024142265319824,8,2930.0,32.094818181818184
12,0.7894736842105263,0.9846305847167968,16,2932.29296875,30.872
12,0.7894736842105263,0.9516944885253906,32,2916.4296875,30.5758
0,0.7157894736842105,0.998664617538452,1,2929.01953125,33.67836363636364
0,0.7157894736842105,0.8869686126708984,4,2912.71484375,32.796499999999995
0,0.7157894736842105,0.8616948127746582,8,2917.08984375,31.1087
0,0.7157894736842105,0.858065128326416,16,2910.50390625,29.2909
0,0.7157894736842105,0.836219072341919,32,2942.828125,31.7229
1,0.7684210526315789,1.1418027877807615,1,2913.30859375,31.317272727272726
1,0.7684210526315789,0.9399785995483398,4,2913.59375,33.232454545454544
1,0.7684210526315789,0.9077596664428712,8,2914.01953125,32.832181818181816
1,0.7684210526315789,0.8826198577880859,16,2922.22265625,30.02336363636363
1,0.7684210526315789,0.8636045455932617,32,2915.58984375,32.768454545454546
2,0.8,1.3401250839233398,1,2934.34765625,32.46216666666666
2,0.8,1.0485472679138184,4,2942.6640625,33.03963636363636
2,0.8,1.0148489475250244,8,2938.6171875,34.281636363636366
2,0.8,0.9727442264556884,16,2910.4453125,34.267272727272726
2,0.8,0.925178289413452,32,2934.3046875,32.63972727272728
3,0.7684210526315789,1.8312485218048096,1,2920.2109375,35.768153846153844
3,0.7684210526315789,1.1759264469146729,4,2929.375,34.43316666666667
3,0.7684210526315789,1.1165454387664795,8,2953.2265625,34.96491666666667
3,0.7684210526315789,1.0814003944396973,16,2952.9375,33.66308333333333
3,0.7684210526315789,1.038133144378662,32,2945.0390625,35.262166666666666
4,0.8105263157894737,2.284202337265014,1,2937.0546875,39.53786666666667
4,0.8105263157894737,1.3064703941345217,4,2938.70703125,36.06530769230768
4,0.8105263157894737,1.2552282810211182,8,2934.9375,35.39523076923078
4,0.8105263157894737,1.19297456741333,16,2970.18359375,37.388384615384616
4,0.8105263157894737,1.1586241722106934,32,2969.6796875,34.27341666666666
5,0.7473684210526316,1.2492413520812988,1,2919.19921875,34.37227272727273
5,0.7473684210526316,0.9481430053710938,4,2916.07421875,30.162
5,0.7473684210526316,0.8899507522583008,8,2911.4609375,32.4207
5,0.7473684210526316,0.8724269866943359,16,2896.9140625,30.343200000000003
5,0.7473684210526316,0.849118709564209,32,2923.4921875,32.357299999999995
6,0.7263157894736842,1.2484216690063477,1,2906.7421875,31.47654545454545
6,0.7263157894736842,0.9656476974487304,4,2913.53125,30.0103
6,0.7263157894736842,0.9037785530090332,8,2893.20703125,32.2334
6,0.7263157894736842,0.8825209140777588,16,2919.1796875,29.7685
6,0.7263157894736842,0.8673346042633057,32,2911.1171875,28.3615
7,0.7473684210526316,1.3847589492797852,1,2925.86328125,31.224090909090908
7,0.7473684210526316,0.9911324977874756,4,2926.03515625,30.6124
7,0.7473684210526316,0.9342613220214844,8,2911.75,32.95872727272728
7,0.7473684210526316,0.895789623260498,16,2927.59375,28.6441
7,0.7473684210526316,0.881054162979126,32,2945.1015625,30.1271
8,0.7789473684210526,1.520663499832153,1,2903.2890625,33.69758333333333
8,0.7789473684210526,1.0343759059906006,4,2928.71875,31.73763636363636
8,0.7789473684210526,0.951993465423584,8,2936.80078125,31.994636363636367
8,0.7789473684210526,0.9234235286712646,16,2903.08984375,31.37690909090909
8,0.7789473684210526,0.9008448123931884,32,2901.91015625,32.184090909090905
9,0.8421052631578947,1.9188485145568848,1,2920.84765625,33.8066923076923
9,0.8421052631578947,1.1967980861663818,4,2936.1015625,36.191833333333335
9,0.8421052631578947,1.1482868194580078,8,2919.18359375,35.8155
9,0.8421052631578947,1.0931248664855957,16,2918.81640625,35.23916666666667
9,0.8421052631578947,1.046135187149048,32,2947.6015625,36.29858333333333
10,0.8631578947368421,4.729085922241211,1,2951.10546875,69.29695454545454
10,0.8631578947368421,4.585741281509399,4,2986.6953125,69.20438095238094
10,0.8631578947368421,4.452837228775024,8,2969.98046875,68.94347826086957
10,0.8631578947368421,4.408483028411865,16,2948.02734375,72.01133333333333
10,0.8631578947368421,4.423215627670288,32,2970.1640625,72.82976190476191
11,0.7578947368421053,1.7540044784545898,1,2908.91796875,40.515230769230776
11,0.7578947368421053,1.1773197650909424,4,2976.83984375,33.9455
11,0.7578947368421053,1.130873680114746,8,2948.546875,35.62108333333334
11,0.7578947368421053,1.074812412261963,16,2938.80859375,32.88645454545454
11,0.7578947368421053,1.0035879611968994,32,2928.28515625,33.56690909090909
12,0.7894736842105263,1.427039384841919,1,2929.875,34.30066666666667
12,0.7894736842105263,1.0630083084106443,4,2939.515625,29.98763636363636
12,0.7894736842105263,1.0032649040222168,8,2958.88671875,29.241100000000007
12,0.7894736842105263,0.990691900253296,16,2936.171875,31.333500000000004
12,0.7894736842105263,0.957695245742798,32,2931.91015625,30.39472727272727
0,0.7157894736842105,0.9979219436645508,1,2899.33203125,31.37154545454545
0,0.7157894736842105,0.8920321464538574,4,2927.265625,31.230200000000004
0,0.7157894736842105,0.8593013286590576,8,2906.97265625,32.774899999999995
0,0.7157894736842105,0.8569014072418213,16,2934.72265625,31.57636363636364
0,0.7157894736842105,0.8448734283447266,32,2895.0078125,27.5178
